layer,public_use,next_gate,region_id,country,kind,source_type,confidence_tier,published_annual_twh,include_in_source_verified_floor,include_in_modelled_envelope,annual_value_basis,definition_notes,source,source_url,validation_doc
missing_snapshot_or_registry_gap,do_not_publish_numeric_row_until_emission_path_is_explained,"confirm whether this is intentional placeholder, registry gap, or emission bug",mauritius,MUS,solar,no_emitted_snapshot,,,no_missing_snapshot,no,no emitted snapshot row,,IRENA Mauritius 2024 (CEB; bagasse+coal+oil + PV; island),https://ceb.mu/,docs/validation/mauritius.md
missing_snapshot_or_registry_gap,do_not_publish_numeric_row_until_emission_path_is_explained,"confirm whether this is intentional placeholder, registry gap, or emission bug",micronesia,FSM,solar,no_emitted_snapshot,,,no_missing_snapshot,no,no emitted snapshot row,,IRENA RCS 2025 / CPUC (~3 MW PV + diesel; island grid),https://www.irena.org/Data/Downloads/IRENASTAT,docs/validation/micronesia.md
missing_snapshot_or_registry_gap,do_not_publish_numeric_row_until_emission_path_is_explained,"confirm whether this is intentional placeholder, registry gap, or emission bug",miso-solar,USA,solar,no_emitted_snapshot,,,no_missing_snapshot,no,no emitted snapshot row,,EIA MISO solar,https://www.eia.gov/opendata/browser/electricity/rto/fuel-type-data,docs/validation/miso-solar.md
missing_snapshot_or_registry_gap,do_not_publish_numeric_row_until_emission_path_is_explained,"confirm whether this is intentional placeholder, registry gap, or emission bug",miso-wind,USA,wind,no_emitted_snapshot,,,no_missing_snapshot,no,no emitted snapshot row,,EIA MISO wind,https://www.eia.gov/opendata/browser/electricity/rto/fuel-type-data,docs/validation/miso-wind.md
missing_snapshot_or_registry_gap,do_not_publish_numeric_row_until_emission_path_is_explained,"confirm whether this is intentional placeholder, registry gap, or emission bug",monaco,MCO,solar,no_emitted_snapshot,,,no_missing_snapshot,no,no emitted snapshot row,,IRENA RCS 2025 / Monaco (~5 MW rooftop PV; part of French grid),https://www.irena.org/Data/Downloads/IRENASTAT,docs/validation/monaco.md
missing_snapshot_or_registry_gap,do_not_publish_numeric_row_until_emission_path_is_explained,"confirm whether this is intentional placeholder, registry gap, or emission bug",mozambique,MOZ,hydro,no_emitted_snapshot,,,no_missing_snapshot,no,no emitted snapshot row,,IRENA Mozambique 2024 (EDM; Cahora Bassa hydro; SAPP),https://www.edm.co.mz/,docs/validation/mozambique.md
missing_snapshot_or_registry_gap,do_not_publish_numeric_row_until_emission_path_is_explained,"confirm whether this is intentional placeholder, registry gap, or emission bug",myanmar,MMR,solar,no_emitted_snapshot,,,no_missing_snapshot,no,no emitted snapshot row,,IRENA RE Statistics 2024 (some utility solar; post-coup data validity uncertainty); modelled curtailment ~2% per regional default,https://www.irena.org/Data/Energy-Profiles,docs/validation/myanmar.md
missing_snapshot_or_registry_gap,do_not_publish_numeric_row_until_emission_path_is_explained,"confirm whether this is intentional placeholder, registry gap, or emission bug",nauru,NRU,solar,no_emitted_snapshot,,,no_missing_snapshot,no,no emitted snapshot row,,IRENA RCS 2025 / NUC (~1 MW PV + diesel; micro-grid),https://www.irena.org/Data/Downloads/IRENASTAT,docs/validation/nauru.md
missing_snapshot_or_registry_gap,do_not_publish_numeric_row_until_emission_path_is_explained,"confirm whether this is intentional placeholder, registry gap, or emission bug",nepal,NPL,hydro,no_emitted_snapshot,,,no_missing_snapshot,no,no emitted snapshot row,,"World Bank Nepal Development Update 2024 — estimated >0.5 TWh/yr renewable energy spillage from monsoon-season run-of-river overgeneration vs transmission bottlenecks and limited India-export capacity. NEA confirms during FY2023/24. Same modelling treatment as Ethiopia/Iceland/Colombia hydro spillage. Himalayan summer-monsoon shape (peak Jul-Sep). Gemini-3.1 research wave 4 (2026-04-30, reliability 5/5).",https://www.worldbank.org/en/country/nepal/publication/nepal-development-update,docs/validation/nepal.md
missing_snapshot_or_registry_gap,do_not_publish_numeric_row_until_emission_path_is_explained,"confirm whether this is intentional placeholder, registry gap, or emission bug",new-zealand-geo,NZL,geo,no_emitted_snapshot,,,no_missing_snapshot,no,no emitted snapshot row,,EMI geothermal generation,https://www.emi.ea.govt.nz/Wholesale/Datasets/Generation/Generation_MD,docs/validation/new-zealand-geo.md
missing_snapshot_or_registry_gap,do_not_publish_numeric_row_until_emission_path_is_explained,"confirm whether this is intentional placeholder, registry gap, or emission bug",new-zealand-solar,NZL,solar,no_emitted_snapshot,,,no_missing_snapshot,no,no emitted snapshot row,,EMI solar generation,https://www.emi.ea.govt.nz/Wholesale/Datasets/Generation/Generation_MD,docs/validation/new-zealand-solar.md
missing_snapshot_or_registry_gap,do_not_publish_numeric_row_until_emission_path_is_explained,"confirm whether this is intentional placeholder, registry gap, or emission bug",new-zealand-wind,NZL,wind,no_emitted_snapshot,,,no_missing_snapshot,no,no emitted snapshot row,,EMI wind generation,https://www.emi.ea.govt.nz/Wholesale/Datasets/Generation/Generation_MD,docs/validation/new-zealand-wind.md
missing_snapshot_or_registry_gap,do_not_publish_numeric_row_until_emission_path_is_explained,"confirm whether this is intentional placeholder, registry gap, or emission bug",nicaragua,NIC,solar,no_emitted_snapshot,,,no_missing_snapshot,no,no emitted snapshot row,,IRENA Nicaragua VRE statistics 2024 (CNDC/ENATREL weekly bulletins),https://www.enatrel.gob.ni/,docs/validation/nicaragua.md
missing_snapshot_or_registry_gap,do_not_publish_numeric_row_until_emission_path_is_explained,"confirm whether this is intentional placeholder, registry gap, or emission bug",niger,NER,solar,no_emitted_snapshot,,,no_missing_snapshot,no,no emitted snapshot row,,IRENA RCS 2025 / NIGELEC (~50 MW solar),https://www.irena.org/Data/Downloads/IRENASTAT,docs/validation/niger.md
missing_snapshot_or_registry_gap,do_not_publish_numeric_row_until_emission_path_is_explained,"confirm whether this is intentional placeholder, registry gap, or emission bug",nigeria,NGA,solar,no_emitted_snapshot,,,no_missing_snapshot,no,no emitted snapshot row,,Ember Nigeria 2024 + TCN 2024 (solar curtailment; Niger Delta flare ~7 TWh-eq/yr is a separate flat-baseload signal),https://www.tcn.org.ng/,docs/validation/nigeria.md
missing_snapshot_or_registry_gap,do_not_publish_numeric_row_until_emission_path_is_explained,"confirm whether this is intentional placeholder, registry gap, or emission bug",north-korea,PRK,solar,no_emitted_snapshot,,,no_missing_snapshot,no,no emitted snapshot row,,"IRENA RCS 2025 / 38North estimate (isolated grid, ~50 MW solar; no public data)",https://www.irena.org/Data/Downloads/IRENASTAT,docs/validation/north-korea.md
missing_snapshot_or_registry_gap,do_not_publish_numeric_row_until_emission_path_is_explained,"confirm whether this is intentional placeholder, registry gap, or emission bug",norway-no1-hydro,NOR,hydro,no_emitted_snapshot,,,no_missing_snapshot,no,no emitted snapshot row,,"ENTSO-E NO1 hydro (load-centre, low curtailment)",https://transparency.entsoe.eu/,docs/validation/norway-no1-hydro.md
missing_snapshot_or_registry_gap,do_not_publish_numeric_row_until_emission_path_is_explained,"confirm whether this is intentional placeholder, registry gap, or emission bug",norway-no1-wind,NOR,wind,no_emitted_snapshot,,,no_missing_snapshot,no,no emitted snapshot row,,ENTSO-E NO1 wind (load-centre),https://transparency.entsoe.eu/,docs/validation/norway-no1-wind.md
missing_snapshot_or_registry_gap,do_not_publish_numeric_row_until_emission_path_is_explained,"confirm whether this is intentional placeholder, registry gap, or emission bug",norway-no2-hydro,NOR,hydro,no_emitted_snapshot,,,no_missing_snapshot,no,no emitted snapshot row,,ENTSO-E NO2 hydro (NorNed/NordLink/NSL cable zone),https://transparency.entsoe.eu/,docs/validation/norway-no2-hydro.md
missing_snapshot_or_registry_gap,do_not_publish_numeric_row_until_emission_path_is_explained,"confirm whether this is intentional placeholder, registry gap, or emission bug",norway-no2-wind,NOR,wind,no_emitted_snapshot,,,no_missing_snapshot,no,no emitted snapshot row,,ENTSO-E NO2 offshore wind (NorNed/NordLink/NSL cable zone),https://transparency.entsoe.eu/,docs/validation/norway-no2-wind.md
missing_snapshot_or_registry_gap,do_not_publish_numeric_row_until_emission_path_is_explained,"confirm whether this is intentional placeholder, registry gap, or emission bug",norway-no3-hydro,NOR,hydro,no_emitted_snapshot,,,no_missing_snapshot,no,no emitted snapshot row,,ENTSO-E NO3 hydro,https://transparency.entsoe.eu/,docs/validation/norway-no3-hydro.md
missing_snapshot_or_registry_gap,do_not_publish_numeric_row_until_emission_path_is_explained,"confirm whether this is intentional placeholder, registry gap, or emission bug",norway-no3-wind,NOR,wind,no_emitted_snapshot,,,no_missing_snapshot,no,no emitted snapshot row,,ENTSO-E NO3 onshore wind,https://transparency.entsoe.eu/,docs/validation/norway-no3-wind.md
missing_snapshot_or_registry_gap,do_not_publish_numeric_row_until_emission_path_is_explained,"confirm whether this is intentional placeholder, registry gap, or emission bug",norway-no4-hydro,NOR,hydro,no_emitted_snapshot,,,no_missing_snapshot,no,no emitted snapshot row,,ENTSO-E NO4 hydro (export-constrained north),https://transparency.entsoe.eu/,docs/validation/norway-no4-hydro.md
missing_snapshot_or_registry_gap,do_not_publish_numeric_row_until_emission_path_is_explained,"confirm whether this is intentional placeholder, registry gap, or emission bug",norway-no4-wind,NOR,wind,no_emitted_snapshot,,,no_missing_snapshot,no,no emitted snapshot row,,ENTSO-E NO4 wind (export-constrained north; former n-norway),https://transparency.entsoe.eu/,docs/validation/norway-no4-wind.md
missing_snapshot_or_registry_gap,do_not_publish_numeric_row_until_emission_path_is_explained,"confirm whether this is intentional placeholder, registry gap, or emission bug",norway-no5,NOR,hydro,no_emitted_snapshot,,,no_missing_snapshot,no,no emitted snapshot row,,ENTSO-E NO5 reservoir hydro (spring-spill only),https://transparency.entsoe.eu/,docs/validation/norway-no5.md
missing_snapshot_or_registry_gap,do_not_publish_numeric_row_until_emission_path_is_explained,"confirm whether this is intentional placeholder, registry gap, or emission bug",nyiso-rest-solar,USA,solar,no_emitted_snapshot,,,no_missing_snapshot,no,no emitted snapshot row,,EIA NYISO solar (ex-Zones D/E),https://www.eia.gov/opendata/browser/electricity/rto/fuel-type-data,docs/validation/nyiso-rest-solar.md
missing_snapshot_or_registry_gap,do_not_publish_numeric_row_until_emission_path_is_explained,"confirm whether this is intentional placeholder, registry gap, or emission bug",nyiso-rest-wind,USA,wind,no_emitted_snapshot,,,no_missing_snapshot,no,no emitted snapshot row,,EIA NYISO wind (ex-Zones D/E),https://www.eia.gov/opendata/browser/electricity/rto/fuel-type-data,docs/validation/nyiso-rest-wind.md
missing_snapshot_or_registry_gap,do_not_publish_numeric_row_until_emission_path_is_explained,"confirm whether this is intentional placeholder, registry gap, or emission bug",nyiso-zones-d-e,USA,wind,no_emitted_snapshot,,,no_missing_snapshot,no,no emitted snapshot row,,"EIA NYISO wind (Zones D+E share, ~75% of statewide curtailment)",https://www.nyiso.com/documents/20142/2223020/2024-Power-Trends.pdf,docs/validation/nyiso-zones-d-e.md
missing_snapshot_or_registry_gap,do_not_publish_numeric_row_until_emission_path_is_explained,"confirm whether this is intentional placeholder, registry gap, or emission bug",palau,PLW,solar,no_emitted_snapshot,,,no_missing_snapshot,no,no emitted snapshot row,,IRENA RCS 2025 / PPUC (~5 MW PV + diesel; island grid),https://www.irena.org/Data/Downloads/IRENASTAT,docs/validation/palau.md
missing_snapshot_or_registry_gap,do_not_publish_numeric_row_until_emission_path_is_explained,"confirm whether this is intentional placeholder, registry gap, or emission bug",palestine,PSE,solar,no_emitted_snapshot,,,no_missing_snapshot,no,no emitted snapshot row,,IRENA RCS 2025 / Palestinian Energy Authority 2024,https://www.irena.org/Data/Downloads/IRENASTAT,docs/validation/palestine.md
missing_snapshot_or_registry_gap,do_not_publish_numeric_row_until_emission_path_is_explained,"confirm whether this is intentional placeholder, registry gap, or emission bug",panama,PAN,solar,no_emitted_snapshot,,,no_missing_snapshot,no,no emitted snapshot row,,Secretaria Nacional de Energia 2024 (solar+wind ~10%; ETESA/CND PDF reports),https://www.etesa.com.pa/,docs/validation/panama.md
missing_snapshot_or_registry_gap,do_not_publish_numeric_row_until_emission_path_is_explained,"confirm whether this is intentional placeholder, registry gap, or emission bug",papua-new-guinea,PNG,hydro,no_emitted_snapshot,,,no_missing_snapshot,no,no emitted snapshot row,,IRENA RCS 2025 / PNG Power (Ramu hydro + diesel; island grid),https://www.irena.org/Data/Downloads/IRENASTAT,docs/validation/papua-new-guinea.md
missing_snapshot_or_registry_gap,do_not_publish_numeric_row_until_emission_path_is_explained,"confirm whether this is intentional placeholder, registry gap, or emission bug",permian,USA,flare,no_emitted_snapshot,,,no_missing_snapshot,no,no emitted snapshot row,,VIIRS + GGFR,https://www.worldbank.org/en/programs/gasflaringreduction,docs/validation/permian.md
missing_snapshot_or_registry_gap,do_not_publish_numeric_row_until_emission_path_is_explained,"confirm whether this is intentional placeholder, registry gap, or emission bug",philippines-solar,PHL,solar,no_emitted_snapshot,,,no_missing_snapshot,no,no emitted snapshot row,,"IRENA Philippines RE Statistics 2024 anchor; IEMOP RTD endpoint exposes current-day dispatch schedules, not curtailed-energy. The 2% rate previously applied was an invented placeholder with no published source. Held at T3 until IEMOP/WESM publishes a citable curtailment rate.",https://www.iemop.ph/market-data/rtd-prices-and-schedules/,docs/validation/philippines-solar.md
missing_snapshot_or_registry_gap,do_not_publish_numeric_row_until_emission_path_is_explained,"confirm whether this is intentional placeholder, registry gap, or emission bug",philippines-wind,PHL,wind,no_emitted_snapshot,,,no_missing_snapshot,no,no emitted snapshot row,,"IRENA Philippines RE Statistics 2024 anchor; IEMOP RTD endpoint exposes current-day dispatch schedules, not curtailed-energy. The 2% rate previously applied was an invented placeholder with no published source. Held at T3 until IEMOP/WESM publishes a citable curtailment rate.",https://www.iemop.ph/market-data/rtd-prices-and-schedules/,docs/validation/philippines-wind.md
missing_snapshot_or_registry_gap,do_not_publish_numeric_row_until_emission_path_is_explained,"confirm whether this is intentional placeholder, registry gap, or emission bug",pjm-solar,USA,solar,no_emitted_snapshot,,,no_missing_snapshot,no,no emitted snapshot row,,EIA PJM solar,https://www.eia.gov/opendata/browser/electricity/rto/fuel-type-data,docs/validation/pjm-solar.md
missing_snapshot_or_registry_gap,do_not_publish_numeric_row_until_emission_path_is_explained,"confirm whether this is intentional placeholder, registry gap, or emission bug",pjm-wind,USA,wind,no_emitted_snapshot,,,no_missing_snapshot,no,no emitted snapshot row,,EIA PJM wind,https://www.eia.gov/opendata/browser/electricity/rto/fuel-type-data,docs/validation/pjm-wind.md
